CLIENT_ID;GENERO;EDAD;NSE;ESTADOCIVIL;DEPARTAMENTO;CAPDEUDA
2575;M;42;1;;LIMA;50.56074836
2576;F;22;1;;LIMA;50.70972088
2577;F;32;1;;LIMA;49.84150042
2578;F;29;1;;LIMA;50.26911464
2579;F;16;1;;LIMA;49.28441544
2580;F;40;1;;AREQUIPA;51.35138828
2581;F;60;1;;AREQUIPA;50.33011863
2582;F;34;1;;CUSCO;50.88663533
2583;M;36;1;;CUSCO;50.76390893
2584;F;26;1;;PUNO;52.19924894
2585;M;36;1;;AYACUCHO;48.85583323
2586;F;43;1;;TACNA;51.22763993
2587;F;57;1;;MOQUEGUA;49.13056182
2588;M;41;1;;LORETO;49.65814514
2589;F;20;1;;UCAYALI;50.71024274
2590;M;44;1;;ANCASH;50.56882301
2591;M;51;1;;LA LIBERTAD;48.61255797
2592;F;57;1;;PIURA;49.0993304
2593;F;34;1;;AREQUIPA;52.08767185
2594;F;42;1;;CUSCO;48.30695962
2595;F;35;1;;AYACUCHO;48.78396393
2596;F;59;1;;ICA;50.48770337
2597;F;30;1;;ICA;50.56973374
2598;M;27;1;;TACNA;49.12897629
2599;F;52;1;;JUNIN;49.35713333
2600;M;29;1;;PASCO;49.87826419
2601;F;43;1;;JUNIN;49.63483958
2602;M;25;1;;PASCO;51.46733008
2603;F;64;1;;PASCO;49.20121209
2604;M;36;1;;LIMA;51.28255977
2605;F;64;1;;LIMA;49.0908812
2606;F;52;1;;LIMA;51.35688358
2607;F;24;1;;LIMA;49.95133872
2608;M;20;1;;LIMA;49.08783653
2609;M;63;1;;LIMA;49.10061975
2610;M;27;1;;LIMA;49.20768925
2611;F;42;1;;AREQUIPA;49.28680367
2612;F;29;1;;AREQUIPA;49.11287553
2613;M;41;1;;CUSCO;50.68579179
2614;M;61;1;;CUSCO;48.69743061
2615;F;56;1;;PUNO;52.30524914
2616;M;52;1;;AYACUCHO;48.78702052
2617;M;22;1;;TACNA;48.81891507
2618;M;58;1;;MOQUEGUA;51.36160683
2619;F;35;1;;LORETO;51.96230577
2620;F;42;1;;UCAYALI;49.56699503
2621;F;61;1;;ANCASH;48.83897236
2622;M;64;1;;LA LIBERTAD;48.42252324
2623;F;16;1;;PIURA;50.59414798
2624;M;64;1;;AREQUIPA;49.34425909
2625;F;52;1;;CUSCO;49.31578945
2626;M;22;1;;AYACUCHO;49.87053419
2627;F;26;1;;ICA;48.04690602
2628;F;21;1;;ICA;49.04070209
2629;M;55;1;;TACNA;50.4002764
2630;M;25;1;;JUNIN;52.09549488
2631;F;15;1;;PASCO;48.4945948
2632;M;19;1;;JUNIN;48.51689167
2633;F;45;1;;PASCO;48.90780199
2634;M;62;1;;PASCO;51.18921946
2635;F;46;1;;LIMA;52.16571234
2636;M;24;1;;LIMA;50.56596505
2637;M;35;1;;LIMA;50.09974369
2638;M;50;1;;LIMA;50.82977864
2639;M;60;1;;LIMA;49.50852906
2640;F;30;1;;LIMA;48.66880147
2641;M;27;1;;LIMA;51.39695241
2642;F;34;1;;AREQUIPA;50.61389156
2643;M;62;1;;AREQUIPA;49.49767618
2644;F;38;1;;CUSCO;49.47514914
2645;F;51;1;;CUSCO;49.42403686
2646;F;44;1;;PUNO;49.0849786
2647;M;52;1;;AYACUCHO;51.46425692
2648;F;38;1;;TACNA;49.21477277
2649;M;17;1;;MOQUEGUA;50.39298607
2650;F;19;1;;LORETO;49.40893128
2651;F;27;1;;UCAYALI;51.72920419
2652;M;41;1;;ANCASH;50.37206977
2653;M;18;1;;LA LIBERTAD;51.24877866
2654;M;32;1;;PIURA;51.04368399
2655;F;60;1;;AREQUIPA;50.14863188
2656;M;60;1;;CUSCO;48.8241318
2657;M;61;1;;AYACUCHO;50.21175051
2658;M;57;1;;ICA;50.58642702
2659;F;56;1;;ICA;47.97795143
2660;M;58;1;;TACNA;50.37800022
2661;M;16;1;;JUNIN;49.49255612
2662;F;57;1;;PASCO;50.69758764
2663;F;37;1;;JUNIN;48.80746676
2664;M;21;1;;PASCO;49.21874726
2665;F;41;1;;PASCO;46.9951504
2666;F;40;1;;LIMA;49.55511725
2667;F;19;1;;LIMA;50.6263402
2668;M;26;1;;LIMA;50.9572969
2669;M;17;1;;LIMA;50.17622759
2670;M;41;1;;LIMA;51.81789797
2671;F;46;1;;LIMA;51.60100026
2672;F;63;1;;LIMA;50.27633273
2673;M;30;1;;AREQUIPA;48.50996975
2674;F;37;1;;AREQUIPA;49.28333023
2675;M;45;1;;CUSCO;50.66782708
2676;F;46;1;;CUSCO;49.99558923
2677;F;39;1;;PUNO;50.42028773
2678;M;53;1;;AYACUCHO;51.26876429
2679;M;20;1;;TACNA;49.22198172
2680;F;60;1;;MOQUEGUA;50.98974274
2681;M;53;1;;LORETO;50.32161184
2682;M;32;1;;UCAYALI;48.63599238
2683;F;25;1;;ANCASH;50.96723542
2684;M;64;1;;LA LIBERTAD;50.68361136
2685;F;28;1;;PIURA;51.40668224
2686;F;37;1;;AREQUIPA;50.55584708
2687;M;22;1;;CUSCO;50.76059472
2688;F;56;1;;AYACUCHO;49.29127594
2689;M;43;1;;ICA;49.84136936
2690;F;54;1;;ICA;50.52178479
2691;F;58;1;;TACNA;49.60997861
2692;M;44;1;;JUNIN;49.90602971
2693;F;40;1;;PASCO;49.46890192
2694;F;52;1;;JUNIN;51.31628388
2695;F;55;1;;PASCO;50.03877016
2696;F;55;1;;PASCO;49.54293497
2697;M;61;1;;LIMA;48.80442913
2698;M;33;1;;LIMA;51.94348753
2699;F;41;1;;LIMA;48.06766084
2700;M;28;1;;LIMA;48.15644243
2701;F;32;1;;LIMA;49.16108641
2702;M;62;1;;LIMA;49.81588117
2703;M;61;1;;LIMA;49.06815551
2704;F;53;1;;AREQUIPA;49.58244358
2705;M;58;1;;AREQUIPA;51.41344686
2706;M;24;1;;CUSCO;49.96452021
2707;M;16;1;;CUSCO;49.57985961
2708;F;49;1;;PUNO;50.19398895
2709;M;47;1;;AYACUCHO;50.43670474
2710;F;21;1;;TACNA;52.16683114
2711;M;40;1;;MOQUEGUA;50.55475482
2712;F;34;1;;LORETO;49.2170341
2713;F;17;1;;UCAYALI;51.87902913
2714;F;F;1;;ANCASH;49.29026217
2715;M;19;1;;LA LIBERTAD;51.23146583
2716;F;20;1;;PIURA;49.42997133
2717;F;31;1;;AREQUIPA;51.44586443
2718;M;22;1;;CUSCO;50.68947985
2719;M;25;1;;AYACUCHO;49.49444868
2720;F;39;1;;ICA;50.03440797
2721;M;30;1;;ICA;50.24011222
2722;F;33;1;;TACNA;50.57133465
2723;F;43;1;;JUNIN;50.29691694
2724;F;17;1;;PASCO;49.13019422
2725;F;59;1;;JUNIN;48.59740365
2726;F;23;1;;PASCO;50.10147549
2727;F;37;1;;PASCO;50.12978849
2728;M;17;1;;LIMA;51.07401059
2729;F;37;1;;LIMA;50.18695025
2730;M;19;1;;LIMA;49.79464392
2731;F;48;1;;LIMA;50.15120883
2732;M;47;1;;LIMA;50.06492765
2733;M;55;1;;LIMA;48.23545824
2734;M;19;1;;LIMA;50.22611316
2735;F;19;1;;AREQUIPA;50.8158763
2736;F;42;1;;AREQUIPA;49.74317002
2737;M;52;1;;CUSCO;50.95424496
2738;F;63;1;;CUSCO;48.47464764
2739;F;47;1;;PUNO;51.78633113
2740;F;37;1;;AYACUCHO;50.82822974
2741;F;62;1;;TACNA;49.95286251
2742;F;31;1;;MOQUEGUA;49.95244188
2743;M;48;1;;LORETO;50.45723264
2744;M;64;1;;UCAYALI;49.47119125
2745;F;28;1;;ANCASH;48.3530517
2746;F;33;1;;LA LIBERTAD;50.30210393
2747;F;28;1;;PIURA;50.31098502
2748;M;54;1;;AREQUIPA;51.72717195
2749;M;47;1;;CUSCO;50.22042956
2750;F;31;1;;AYACUCHO;49.93741962
2751;F;56;1;;ICA;50.16953312
2752;M;25;1;;ICA;50.85084426
2753;F;52;1;;TACNA;49.33885277
2754;F;37;1;;JUNIN;50.7231061
2755;M;18;1;;PASCO;49.74159615
2756;M;51;1;;JUNIN;51.25766597
2757;M;26;1;;PASCO;49.87131927
2758;M;49;1;;PASCO;50.09324876
2759;M;42;1;;LIMA;51.02531747
2760;F;52;1;;LIMA;49.3800078
2761;F;18;1;;LIMA;49.66162601
2762;M;43;1;;LIMA;50.30884641
2763;F;51;1;;LIMA;50.38267664
2764;F;24;1;;LIMA;49.60785502
2765;M;30;1;;LIMA;48.95181607
2766;F;48;1;;AREQUIPA;48.43210108
2767;F;16;1;;AREQUIPA;49.18617361
2768;M;22;1;;CUSCO;49.79236769
2769;M;64;1;;CUSCO;49.19449048
2770;F;27;1;;PUNO;50.35479629
2771;F;52;1;;AYACUCHO;50.90495322
2772;F;46;1;;TACNA;51.55971787
2773;F;31;1;;MOQUEGUA;52.14449075
2774;M;28;1;;LORETO;50.29411561
2775;M;22;1;;UCAYALI;49.34139567
2776;F;15;1;;ANCASH;50.33795458
2777;F;63;1;;LA LIBERTAD;50.05384157
2778;F;36;1;;PIURA;48.99220465
2779;F;18;1;;AREQUIPA;47.98197816
2780;F;51;1;;CUSCO;50.59259649
2781;F;41;1;;AYACUCHO;48.07921793
2782;M;59;1;;ICA;50.71971481
2783;F;64;1;;ICA;49.23446649
2784;F;28;1;;TACNA;48.98987132
2785;F;63;1;;JUNIN;50.30920298
2786;F;53;1;;PASCO;51.25389918
2787;M;41;1;;JUNIN;50.5702397
2788;M;30;1;;PASCO;49.18921131
2789;M;64;1;;PASCO;49.95713577
2790;M;41;1;;LIMA;50.24854029
2791;F;57;1;;LIMA;50.45038406
2792;F;45;1;;LIMA;48.40338176
2793;M;16;1;;LIMA;50.23334997
2794;F;43;1;;LIMA;51.38242433
2795;M;25;1;;LIMA;50.76568864
2796;F;35;1;;LIMA;50.12575853
2797;F;52;1;;AREQUIPA;53.1814451
2798;M;30;1;;AREQUIPA;49.30292111
2799;F;15;1;;CUSCO;49.47674121
2800;M;35;1;;CUSCO;49.50394774
2801;M;57;1;;PUNO;51.5069333
2802;M;15;1;;AYACUCHO;50.22767658
2803;F;33;1;;TACNA;52.02412727
2804;M;46;1;;MOQUEGUA;49.09251907
2805;F;32;1;;LORETO;48.45788273
2806;M;34;1;;UCAYALI;50.87749653
2807;M;15;1;;ANCASH;50.19824915
2808;F;45;1;;LA LIBERTAD;51.11041491
2809;F;58;1;;PIURA;50.72301198
2810;F;46;1;;AREQUIPA;50.08399386
2811;F;23;1;;CUSCO;50.97325126
2812;M;57;1;;AYACUCHO;50.16853886
2813;F;38;1;;ICA;48.93284283
2814;F;49;1;;ICA;49.14467635
2815;M;41;1;;TACNA;51.22394355
2816;M;24;1;;JUNIN;49.31227917
2817;F;61;1;;PASCO;49.74268513
2818;M;65;1;;JUNIN;50.10845284
2819;M;62;1;;PASCO;50.01010033
2820;M;30;1;;PASCO;50.39936882
2821;F;26;1;;LIMA;49.32326381
2822;F;58;1;;LIMA;48.76446323
2823;M;62;1;;LIMA;49.95697911
2824;M;29;1;;LIMA;48.6655877
2825;F;52;1;;LIMA;49.34527647
2826;M;41;1;;LIMA;48.7626659
2827;M;57;1;;LIMA;49.57555274
2828;M;63;1;;AREQUIPA;49.74832362
2829;F;34;1;;AREQUIPA;48.83788482
2830;M;17;1;;CUSCO;51.10522712
2831;M;22;1;;CUSCO;51.01288785
2832;M;40;1;;PUNO;48.50155057
2833;F;65;1;;AYACUCHO;49.88848019
2834;F;27;1;;TACNA;49.29089335
2835;F;52;1;;MOQUEGUA;50.59594095
2836;F;29;1;;LORETO;48.66423612
2837;M;23;1;;UCAYALI;52.20563445
2838;M;24;1;;ANCASH;51.03621077
2839;M;18;1;;LA LIBERTAD;49.95670865
2840;M;61;1;;PIURA;50.13163788
2841;M;48;1;;AREQUIPA;49.29121863
2842;M;60;1;;CUSCO;49.92232524
2843;F;34;1;;AYACUCHO;50.22697923
2844;M;39;1;;ICA;50.25119398
2845;M;42;1;;ICA;50.56416966
2846;F;18;1;;TACNA;50.71748529
2847;M;38;1;;JUNIN;51.06441008
2848;F;38;1;;PASCO;50.27032828
2849;F;20;1;;JUNIN;47.65962827
2850;F;38;1;;PASCO;50.65969688
2851;M;37;1;;PASCO;49.36267462
2852;M;56;1;;LIMA;51.7208392
2853;F;57;1;;LIMA;50.15742891
2854;M;56;1;;LIMA;49.49101317
2855;M;36;1;;LIMA;48.78259259
2856;F;57;1;;LIMA;48.78474092
2857;M;38;1;;LIMA;50.00064849
2858;M;44;1;;LIMA;49.51722204
2859;F;57;1;;AREQUIPA;49.94836123
2860;F;52;1;;AREQUIPA;48.0752749
2861;F;19;1;;CUSCO;51.22757338
2862;F;58;1;;CUSCO;48.80263185
2863;F;47;1;;PUNO;49.48377863
2864;M;33;1;;AYACUCHO;49.15754686
2865;M;32;1;;TACNA;50.0483511
2866;M;27;1;;MOQUEGUA;49.57376164
2867;F;35;1;;LORETO;49.57706311
2868;M;35;1;;UCAYALI;50.36479114
2869;F;42;1;;ANCASH;49.40402731
2870;M;35;1;;LA LIBERTAD;51.27440955
2871;M;43;1;;PIURA;50.68416064
2872;F;19;1;;AREQUIPA;50.72827069
2873;M;50;1;;CUSCO;51.16657595
2874;M;28;1;;AYACUCHO;49.38987533
2875;F;18;1;;ICA;49.13395513
2876;F;63;1;;ICA;50.73095334
2877;F;24;1;;TACNA;51.68227426
2878;F;54;1;;JUNIN;49.52556223
2879;F;63;1;;PASCO;48.39432114
2880;F;48;1;;JUNIN;49.18149215
2881;F;35;1;;PASCO;49.89986914
2882;F;21;1;;PASCO;50.72981741
2883;M;37;1;;LIMA;51.93175114
2884;M;54;1;;LIMA;50.22253965
2885;M;34;1;;LIMA;51.51031996
2886;F;26;1;;LIMA;52.68546782
2887;M;55;1;;LIMA;48.96236973
2888;M;28;1;;LIMA;49.83713223
2889;F;25;1;;LIMA;50.44303914
2890;M;31;1;;AREQUIPA;51.4283127
2891;M;23;1;;AREQUIPA;48.88382453
2892;F;54;1;;CUSCO;49.97629935
2893;F;36;1;;CUSCO;49.44674589
2894;M;27;1;;PUNO;50.10043748
2895;M;53;1;;AYACUCHO;50.07825634
2896;F;30;1;;TACNA;49.09264279
2897;F;31;1;;MOQUEGUA;47.87380083
2898;M;62;1;;LORETO;48.46450638
2899;M;62;1;;UCAYALI;49.75910551
2900;F;63;1;;ANCASH;49.30875869
2901;F;58;1;;LA LIBERTAD;50.20748109
2902;M;64;1;;PIURA;48.7177921
2903;M;41;1;;AREQUIPA;49.93735811
2904;F;41;1;;CUSCO;49.45967382
2905;F;51;1;;AYACUCHO;51.55459078
2906;F;55;1;;ICA;50.24928236
2907;M;62;1;;ICA;49.64685612
2908;M;39;1;;TACNA;50.2526365
2909;M;39;1;;JUNIN;49.41326994
2910;F;46;1;;PASCO;48.91835837
2911;M;62;1;;JUNIN;51.10716281
2912;M;16;1;;PASCO;47.69544287
2913;F;57;1;;PASCO;50.2350251
2914;M;61;1;;LIMA;48.58111484
2915;F;45;1;;LIMA;51.64561563
2916;M;59;1;;LIMA;50.15261156
2917;M;38;1;;LIMA;49.55822174
2918;F;23;1;;LIMA;48.73388995
2919;F;41;1;;LIMA;51.4632709
2920;M;17;1;;LIMA;50.28956377
2921;F;50;1;;AREQUIPA;47.2609807
2922;M;28;1;;AREQUIPA;49.82582805
2923;F;49;1;;CUSCO;48.87058427
2924;F;31;1;;CUSCO;48.38412368
2925;M;52;1;;PUNO;48.45908736
2926;F;26;1;;AYACUCHO;51.37248281
2927;M;36;1;;TACNA;51.25251666
2928;M;31;1;;MOQUEGUA;51.03559516
2929;M;24;1;;LORETO;52.73423522
2930;M;54;1;;UCAYALI;50.92732876
2931;M;42;1;;ANCASH;51.32305853
2932;F;45;1;;LA LIBERTAD;50.73620202
2933;F;52;1;;PIURA;50.17848448
2934;F;37;1;;AREQUIPA;49.22293621
2935;F;17;1;;CUSCO;50.38772126
2936;F;36;1;;AYACUCHO;50.39142869
2937;F;44;1;;ICA;51.26134884
2938;F;25;1;;ICA;48.0518256
2939;F;44;1;;TACNA;48.30976675
2940;M;27;1;;JUNIN;51.1293492
2941;M;34;1;;PASCO;49.81473401
2942;F;58;1;;JUNIN;48.35996542
2943;M;24;1;;PASCO;48.76858278
2944;F;40;1;;PASCO;50.15079359
2945;M;50;1;;LIMA;51.60575631
2946;F;49;1;;LIMA;49.264066
2947;M;61;1;;LIMA;50.36501148
2948;F;58;1;;LIMA;50.12820292
2949;M;52;1;;LIMA;50.42429532
2950;F;44;1;;LIMA;49.62783516
2951;F;15;1;;LIMA;50.70477031
2952;F;48;1;;AREQUIPA;50.79598537
2953;M;60;1;;AREQUIPA;49.34312394
2954;M;15;1;;CUSCO;49.44924345
2955;M;34;1;;CUSCO;50.08404965
2956;F;43;1;;PUNO;48.75222583
2957;;31;1;;AYACUCHO;47.54667542
2958;;63;1;;TACNA;49.8631586
2959;;60;1;;MOQUEGUA;51.25148825
2960;;40;1;;LORETO;48.67677383
2961;;29;1;;UCAYALI;49.9588331
2962;;64;1;;ANCASH;49.26956071
2963;;56;1;;LA LIBERTAD;49.9860059
2964;;56;1;;PIURA;48.49719257
2965;F;20;1;;AREQUIPA;49.24652907
2966;M;22;1;;CUSCO;47.62057046
2967;M;33;1;;AYACUCHO;51.07730502
2968;F;32;1;;ICA;49.4324823
2969;F;38;1;;ICA;48.84908438
2970;F;57;1;;TACNA;49.21516673
2971;M;28;1;;JUNIN;51.69129389
2972;F;59;1;;PASCO;50.17108775
2973;M;49;1;;JUNIN;50.31097334
2974;F;64;1;;PASCO;49.79223931
2975;M;39;1;;PASCO;49.96488173
2976;M;20;1;;LIMA;50.44310964
2977;F;22;1;;LIMA;51.28178156
2978;M;60;1;;LIMA;50.59444944
2979;F;28;1;;LIMA;52.69581378
2980;M;62;1;;LIMA;50.03286666
2981;M;34;1;;LIMA;49.66451032
2982;F;47;1;;LIMA;52.28005952
2983;F;49;1;;AREQUIPA;49.46650051
2984;F;47;1;;AREQUIPA;51.48228012
2985;M;21;1;;CUSCO;49.0184967
2986;F;65;1;;CUSCO;49.24170224
2987;F;54;1;;PUNO;49.58721877
2988;M;48;1;;AYACUCHO;51.17309066
2989;F;39;1;;TACNA;49.34699283
2990;M;17;1;;MOQUEGUA;49.09232769
2991;M;21;1;;LORETO;48.12174495
2992;M;19;1;;UCAYALI;49.92937764
2993;F;19;1;;ANCASH;48.67695874
2994;F;38;1;;LA LIBERTAD;52.10058111
2995;F;53;1;;PIURA;51.43329422
2996;F;58;1;;AREQUIPA;49.326558
2997;F;60;1;;CUSCO;49.06952774
2998;M;61;1;;AYACUCHO;49.97487696
2999;M;49;1;;ICA;49.64445261
3000;M;63;1;;ICA;49.02298534
3001;F;23;1;;TACNA;52.16400982
3002;F;32;1;;JUNIN;50.46879032
3003;M;40;1;;PASCO;49.21565421
3004;F;25;1;;JUNIN;49.54098345
3005;M;62;1;;PASCO;49.57783879
3006;M;42;1;;PASCO;49.58719604
3007;M;28;1;;LIMA;48.37554415
3008;M;53;1;;LIMA;50.54488679
3009;F;44;1;;LIMA;50.91154222
3010;M;63;1;;LIMA;49.70679401
3011;F;63;1;;LIMA;49.90760693
3012;M;20;1;;LIMA;50.80697292
3013;M;37;1;;LIMA;50.70489208
3014;M;47;1;;AREQUIPA;48.67061144
3015;F;58;1;;AREQUIPA;50.38851504
3016;F;50;1;;CUSCO;49.76932445
3017;M;22;1;;CUSCO;50.53706439
3018;M;30;1;;PUNO;49.52217146
3019;M;48;1;;AYACUCHO;48.98263587
3020;F;56;1;;TACNA;49.36408897
3021;F;53;1;;MOQUEGUA;48.69874992
3022;F;36;1;;LORETO;51.61644837
3023;F;30;1;;UCAYALI;48.96773334
3024;M;26;1;;ANCASH;50.10336901
3025;M;50;1;;LA LIBERTAD;50.45448405
3026;F;23;1;;PIURA;50.78385512
3027;M;49;1;;AREQUIPA;49.71774887
3028;F;50;1;;CUSCO;50.87851125
3029;F;61;1;;AYACUCHO;49.78441036
3030;F;30;1;;ICA;49.69344286
3031;M;61;1;;ICA;49.03974299
3032;F;40;1;;TACNA;48.93696654
3033;M;29;1;;JUNIN;49.13413394
3034;M;38;1;;PASCO;48.5773455
3035;M;16;1;;JUNIN;49.94852574
3036;M;32;1;;PASCO;49.13940068
3037;M;64;1;;PASCO;49.70225357
3038;M;24;1;;LIMA;49.61221073
3039;F;48;1;;LIMA;49.56778852
3040;F;65;1;;LIMA;49.09298603
3041;M;58;1;;LIMA;50.51143474
3042;F;21;1;;LIMA;51.18803856
3043;F;46;1;;LIMA;48.28728333
3044;F;55;1;;LIMA;50.21866617
3045;F;26;1;;AREQUIPA;49.76616629
3046;M;32;1;;AREQUIPA;50.18417299
3047;M;45;1;;CUSCO;50.32139765
3048;F;63;1;;CUSCO;50.39746652
3049;M;39;1;;PUNO;51.42800796
3050;F;27;1;;AYACUCHO;50.03452378
3051;M;22;1;;TACNA;47.42563251
3052;F;64;1;;MOQUEGUA;48.37925629
3053;F;52;1;;LORETO;51.63495761
3054;F;23;1;;UCAYALI;50.64135098
3055;M;44;1;;ANCASH;49.58559638
3056;F;18;1;;LA LIBERTAD;49.64920022
3057;F;38;1;;PIURA;49.67478347
3058;F;41;1;;AREQUIPA;51.34623805
3059;M;18;1;;CUSCO;48.64078993
3060;F;16;1;;AYACUCHO;51.67228181
3061;F;60;1;;ICA;49.55052305
3062;F;62;1;;ICA;51.54524806
3063;F;64;1;;TACNA;49.16763059
3064;F;18;1;;JUNIN;49.41109799
3065;M;55;1;;PASCO;50.14426035
3066;M;55;1;;JUNIN;49.21300464
3067;M;39;1;;PASCO;51.08905121
3068;M;45;1;;PASCO;51.1737442
3069;M;38;1;;LIMA;51.77712481
3070;M;60;1;;LIMA;51.70137853
3071;F;60;1;;LIMA;50.22840797
3072;M;51;1;;LIMA;46.90217482
3073;M;60;1;;LIMA;49.78312099
3074;M;26;1;;LIMA;51.693765
3075;M;65;1;;LIMA;49.7442827
3076;F;53;1;;AREQUIPA;49.76223374
3077;F;56;1;;AREQUIPA;50.01309416
3078;M;39;1;;CUSCO;50.15769822
3079;F;58;1;;CUSCO;49.89943426
3080;M;46;1;;PUNO;49.38976611
3081;F;34;1;;AYACUCHO;49.68167774
3082;F;64;1;;TACNA;50.47014169
3083;M;29;1;;MOQUEGUA;50.0027438
3084;F;21;1;;LORETO;50.56730437
3085;M;27;1;;UCAYALI;50.34667662
3086;F;25;1;;ANCASH;51.13116572
3087;M;46;1;;LA LIBERTAD;49.98166271
3088;F;44;1;;PIURA;49.6376684
3089;M;60;1;;AREQUIPA;49.68442113
3090;F;64;1;;CUSCO;48.31773338
3091;M;35;1;;AYACUCHO;50.46477289
3092;F;22;1;;ICA;52.35162963
3093;F;23;1;;ICA;49.73413998
3094;M;25;1;;TACNA;51.22331673
3095;F;62;1;;JUNIN;48.38668391
3096;F;47;1;;PASCO;50.45308094
3097;M;56;1;;JUNIN;50.02889171
3098;F;52;1;;PASCO;49.81274833
3099;F;33;1;;PASCO;50.69676415
3100;M;41;1;;LIMA;50.03408423
3101;M;63;1;;LIMA;50.56694663
3102;M;41;1;;LIMA;49.78287768
3103;M;40;1;;LIMA;49.95551728
3104;M;29;1;;LIMA;51.46936763
3105;F;21;1;;LIMA;48.27009488
3106;F;28;1;;LIMA;50.04725135
3107;F;52;1;;AREQUIPA;49.70599844
3108;F;50;1;;AREQUIPA;47.90270318
3109;F;63;1;;CUSCO;50.32436949
3110;M;58;1;;CUSCO;49.55883805
3111;M;18;1;;PUNO;50.50718636
3112;M;33;1;;AYACUCHO;50.8445713
3113;M;16;1;;TACNA;52.96431611
3114;F;44;1;;MOQUEGUA;51.52373638
3115;F;47;1;;LORETO;51.60166745
3116;M;22;1;;UCAYALI;49.16517119
3117;M;50;1;;ANCASH;52.12662345
3118;M;26;1;;LA LIBERTAD;50.56833585
3119;M;60;1;;PIURA;50.4119103
3120;F;36;1;;AREQUIPA;49.80328227
3121;F;62;1;;CUSCO;49.37026122
3122;M;27;1;;AYACUCHO;48.91635141
3123;M;28;1;;ICA;49.38722228
3124;F;40;1;;ICA;50.95025102
3125;F;35;1;;TACNA;47.75508
3126;F;65;1;;JUNIN;49.37062401
3127;M;38;1;;PASCO;51.98582905
3128;F;37;1;;JUNIN;48.9221326
3129;M;51;1;;PASCO;50.11165121
3130;F;61;1;;PASCO;49.31933328
3131;M;27;1;;LIMA;50.58792184
3132;M;19;1;;LIMA;49.88879658
3133;M;17;1;;LIMA;49.74455622
3134;F;59;1;;LIMA;50.94922947
3135;F;64;1;;LIMA;48.91023491
3136;F;65;1;;LIMA;50.24793622
3137;F;64;1;;LIMA;49.72853438
3138;F;38;1;;AREQUIPA;49.55560316
3139;M;58;1;;AREQUIPA;50.47769755
3140;F;24;1;;CUSCO;50.57359764
3141;F;31;1;;CUSCO;49.68009233
3142;F;30;1;;PUNO;51.64024122
3143;M;25;1;;AYACUCHO;49.81887244
3144;F;22;1;;TACNA;49.88335451
3145;F;55;1;;MOQUEGUA;49.82258304
3146;M;18;1;;LORETO;49.99720641
3147;F;62;1;;UCAYALI;49.32431518
3148;F;58;1;;ANCASH;50.91129131
3149;F;28;1;;LA LIBERTAD;50.51800066
3150;F;44;1;;PIURA;49.43561377
3151;F;45;1;;AREQUIPA;48.64617466
3152;F;65;1;;CUSCO;48.6199965
3153;M;38;1;;AYACUCHO;50.01298328
3154;M;49;1;;ICA;49.33108332
3155;M;49;1;;ICA;48.37318105
3156;M;36;1;;TACNA;50.1042231
3157;M;62;1;;JUNIN;50.25017222
3158;M;29;1;;PASCO;48.62062104
3159;F;51;1;;JUNIN;50.31538152
3160;F;48;1;;PASCO;49.52357931
3161;M;36;1;;PASCO;48.82638993
3162;F;65;1;;LIMA;49.38236092
3163;F;47;1;;LIMA;50.26774151
3164;M;35;1;;LIMA;49.04821124
3165;M;50;1;;LIMA;52.06106036
3166;F;64;1;;LIMA;50.64980846
3167;F;63;1;;LIMA;49.74469616
3168;F;19;1;;LIMA;50.45734338
3169;F;54;1;;AREQUIPA;48.44245078
3170;M;34;1;;AREQUIPA;51.98583155
3171;M;53;1;;CUSCO;51.0286965
3172;F;58;1;;CUSCO;50.04407364
3173;F;62;1;;PUNO;48.58589128
3174;F;35;1;;AYACUCHO;51.34618598
3175;F;33;1;;TACNA;51.4019443
3176;F;32;1;;MOQUEGUA;51.04623007
3177;F;54;1;;LORETO;49.57501294
3178;F;52;1;;UCAYALI;47.67715273
3179;F;24;1;;ANCASH;50.0625541
3180;F;25;1;;LA LIBERTAD;48.78651559
3181;M;22;1;;PIURA;50.5411685
3182;M;29;1;;AREQUIPA;51.62711897
3183;M;19;1;;CUSCO;49.16517584
3184;M;48;1;;AYACUCHO;50.68443833
3185;F;16;1;;ICA;49.61768304
3186;F;16;1;;ICA;49.53747571
3187;M;63;1;;TACNA;50.52090832
3188;M;31;1;;JUNIN;51.49614174
3189;F;41;1;;PASCO;49.85821401
3190;F;35;1;;JUNIN;50.87659737
3191;F;63;1;;PASCO;48.14862277
3192;F;56;1;;PASCO;50.17543456
3193;M;15;1;;LIMA;49.55401115
3194;M;55;1;;LIMA;50.42618788
3195;M;27;1;;LIMA;50.06461023
3196;F;19;1;;LIMA;51.91558329
3197;F;28;1;;LIMA;51.05866121
3198;M;63;1;;LIMA;51.22778778
3199;F;24;1;;LIMA;51.19341098
3200;M;49;1;;AREQUIPA;51.46965029
3201;M;28;1;;AREQUIPA;49.61614059
3202;M;35;1;;CUSCO;48.7632422
3203;M;38;1;;CUSCO;51.58570619
3204;F;31;1;;PUNO;50.94971963
3205;F;29;1;;AYACUCHO;51.09177892
3206;M;40;1;;TACNA;49.69818444
3207;F;58;1;;MOQUEGUA;51.76494087
3208;F;61;1;;LORETO;49.66642166
3209;F;51;1;;UCAYALI;48.57021185
